,Duration
t5247, 0 
t5248, 0 
t5249, 0 
t5250, 0 
t5251, 0 
t5252, 0 
t5253, 0 
t5254, 0 
t5255, 0 
t5256, 0 
t5257, 0 
t5258, 0 
t5259, 0 
t5260, 0 
t5261, 0 
t5262, 0 
t5263, 0 
t5264, 0 
t5265, 0 
t5266, 0 
t5267, 0 
t5268, 0 
t5269, 0 
t5270, 0 
t5271, 0 
t5272, 0 
t5273, 0 
t5274, 0 
t5275, 0 
t5276, 0 
t5277, 0 
t5278, 0 
t5279, 0 
t5280, 0 
t5281, 0 
t5282, 0 
t5283, 0 
t5284, 0 
t5285, 0 
t5286, 0 
t5287, 0 
t5288, 0 
t5289, 0 
t5290, 0 
t5291, 0 
t5292, 0 
t5293, 0 
t5294, 0 
t5295, 0 
t5296, 0 
t5297, 0 
t5298, 0 
t5299, 0 
t5300, 0 
t5301, 0 
t5302, 0 
t5303, 0 
t5304, 0 
t5305, 0 
t5306, 0 
t5307, 0 
t5308, 0 
t5309, 0 
t5310, 0 
t5311, 0 
t5312, 0 
t5313, 0 
t5314, 0 
t5315, 0 
t5316, 0 
t5317, 0 
t5318, 0 
t5319, 0 
t5320, 0 
t5321, 0 
t5322, 0 
t5323, 0 
t5324, 0 
t5325, 0 
t5326, 0 
t5327, 0 
t5328, 0 
t5329, 0 
t5330, 0 
t5331, 0 
t5332, 0 
t5333, 0 
t5334, 0 
t5335, 0 
t5336, 0 
t5337, 0 
t5338, 0 
t5339, 0 
t5340, 0 
t5341, 0 
t5342, 0 
t5343, 0 
t5344, 0 
t5345, 0 
t5346, 0 
t5347, 0 
t5348, 0 
t5349, 0 
t5350, 0 
t5351, 0 
t5352, 0 
t5353, 0 
t5354, 0 
t5355, 0 
t5356, 0 
t5357, 0 
t5358, 0 
t5359, 0 
t5360, 0 
t5361, 0 
t5362, 0 
t5363, 0 
t5364, 0 
t5365, 0 
t5366, 0 
t5367, 0 
t5368, 0 
t5369, 0 
t5370, 0 
t5371, 0 
t5372, 0 
t5373, 0 
t5374, 0 
t5375, 0 
t5376, 0 
t5377, 0 
t5378, 0 
t5379, 0 
t5380, 0 
t5381, 0 
t5382, 0 
t5383, 0 
t5384, 0 
t5385, 0 
t5386, 0 
t5387, 0 
t5388, 0 
t5389, 0 
t5390, 0 
t5391, 0 
t5392, 0 
t5393, 0 
t5394, 0 
t5395, 0 
t5396, 0 
t5397, 0 
t5398, 0 
t5399, 0 
t5400, 0 
t5401, 0 
t5402, 0 
t5403, 0 
t5404, 0 
t5405, 0 
t5406, 0 
t5407, 0 
t5408, 0 
t5409, 0 
t5410, 0 
t5411, 0 
t5412, 0 
t5413, 0 
t5414, 0 
t5415, 0 
t5416, 0 
t5417, 0 
t5418, 0 
t5419, 0 
t5420, 0 
t5421, 0 
t5422, 0 
t5423, 0 
t5424, 0 
t5425, 0 
t5426, 0 
t5427, 0 
t5428, 0 
t5429, 0 
t5430, 0 
t5431, 0 
t5432, 0 
t5433, 0 
t5434, 0 
t5435, 0 
t5436, 0 
t5437, 0 
t5438, 0 
t5439, 0 
t5440, 0 
t5441, 0 
t5442, 0 
t5443, 0 
t5444, 0 
t5445, 0 
t5446, 0 
t5447, 0 
t5448, 0 
t5449, 0 
t5450, 0 
t5451, 0 
t5452, 0 
t5453, 0 
t5454, 0 
t5455, 0 
t5456, 0 
t5457, 0 
t5458, 0 
t5459, 0 
t5460, 0 
t5461, 0 
t5462, 0 
t5463, 0 
t5464, 0 
t5465, 0 
t5466, 0 
t5467, 0 
t5468, 0 
t5469, 0 
t5470, 0 
t5471, 0 
t5472, 0 
t5473, 0 
t5474, 0 
t5475, 0 
t5476, 0 
t5477, 0 
t5478, 0 
t5479, 0 
t5480, 0 
t5481, 0 
t5482, 0 
t5483, 0 
t5484, 0 
t5485, 0 
t5486, 0 
t5487, 0 
t5488, 0 
t5489, 0 
t5490, 0 
t5491, 0 
t5492, 0 
t5493, 0 
t5494, 0 
t5495, 0 
t5496, 0 
t5497, 0 
t5498, 0 
t5499, 0 
t5500, 0 
t5501, 0 
t5502, 0 
t5503, 0 
t5504, 0 
t5505, 0 
t5506, 0 
t5507, 0 
t5508, 0 
t5509, 0 
t5510, 0 
t5511, 0 
t5512, 0 
t5513, 0 
t5514, 0 
t5515, 0 
t5516, 0 
t5517, 0 
t5518, 0 
t5519, 0 
t5520, 0 
t5521, 0 
t5522, 0 
t5523, 0 
t5524, 0 
t5525, 0 
t5526, 0 
t5527, 0 
t5528, 0 
t5529, 0 
t5530, 0 
t5531, 0 
t5532, 0 
t5533, 0 
t5534, 0 
t5535, 0 
t5536, 0 
t5537, 0 
t5538, 0 
t5539, 0 
t5540, 0 
t5541, 0 
t5542, 0 
t5543, 0 
t5544, 0 
t5545, 0 
t5546, 0 
t5547, 0 
t5548, 0 
t5549, 0 
t5550, 0 
t5551, 0 
t5552, 0 
t5553, 0 
t5554, 0 
t5555, 0 
t5556, 0 
t5557, 0 
t5558, 0 
t5559, 0 
t5560, 0 
t5561, 0 
t5562, 0 
t5563, 0 
t5564, 0 
t5565, 0 
t5566, 0 
t5567, 0 
t5568, 0 
t5569, 0 
t5570, 0 
t5571, 0 
t5572, 0 
t5573, 0 
t5574, 0 
t5575, 0 
t5576, 0 
t5577, 0 
t5578, 0 
t5579, 0 
t5580, 0 
t5581, 0 
t5582, 0 
t5583, 0 
t5584, 0 
t5585, 0 
t5586, 0 
t5587, 0 
t5588, 0 
t5589, 0 
t5590, 0 
t5591, 0 
t5592, 0 
t5593, 0 
t5594, 0 
t5595, 0 
t5596, 0 
t5597, 0 
t5598, 0 
t5599, 0 
t5600, 0 
t5601, 0 
t5602, 0 
t5603, 0 
t5604, 0 
t5605, 0 
t5606, 0 
t5607, 0 
t5608, 0 
t5609, 0 
t5610, 0 
t5611, 0 
t5612, 0 
t5613, 0 
t5614, 0 
t5615, 0 
t5616, 0 
t5617, 0 
t5618, 0 
t5619, 0 
t5620, 0 
t5621, 0 
t5622, 0 
t5623, 0 
t5624, 0 
t5625, 0 
t5626, 0 
t5627, 0 
t5628, 0 
t5629, 0 
t5630, 0 
t5631, 0 
t5632, 0 
t5633, 0 
t5634, 0 
t5635, 0 
t5636, 0 
t5637, 0 
t5638, 0 
t5639, 0 
t5640, 0 
t5641, 0 
t5642, 0 
t5643, 0 
t5644, 0 
t5645, 0 
t5646, 0 
t5647, 0 
t5648, 0 
t5649, 0 
t5650, 0 
t5651, 0 
t5652, 0 
t5653, 0 
t5654, 0 
t5655, 0 
t5656, 0 
t5657, 0 
t5658, 0 
t5659, 0 
t5660, 0 
t5661, 0 
t5662, 0 
t5663, 0 
t5664, 0 
t5665, 0 
t5666, 0 
t5667, 0 
t5668, 0 
t5669, 0 
t5670, 0 
t5671, 0 
t5672, 0 
t5673, 0 
t5674, 0 
t5675, 0 
t5676, 0 
t5677, 0 
t5678, 0 
t5679, 0 
t5680, 0 
t5681, 0 
t5682, 0 
t5683, 0 
t5684, 0 
t5685, 0 
t5686, 0 
t5687, 0 
t5688, 0 
t5689, 0 
t5690, 0 
t5691, 0 
t5692, 0 
t5693, 0 
t5694, 0 
t5695, 0 
t5696, 0 
t5697, 0 
t5698, 0 
t5699, 0 
t5700, 0 
t5701, 0 
t5702, 0 
t5703, 0 
t5704, 0 
t5705, 0 
t5706, 0 
t5707, 0 
t5708, 0 
t5709, 0 
t5710, 0 
t5711, 0 
t5712, 0 
t5713, 0 
t5714, 0 
t5715, 0 
t5716, 0 
t5717, 0 
t5718, 0 
t5719, 0 
t5720, 0 
t5721, 0 
t5722, 0 
t5723, 0 
t5724, 0 
t5725, 0 
t5726, 0 
t5727, 0 
t5728, 0 
t5729, 0 
t5730, 0 
t5731, 0 
t5732, 0 
t5733, 0 
t5734, 0 
t5735, 0 
t5736, 0 
t5737, 0 
t5738, 0 
t5739, 0 
t5740, 0 
t5741, 0 
t5742, 0 
t5743, 0 
t5744, 0 
t5745, 0 
t5746, 0 
t5747, 0 
t5748, 0 
t5749, 0 
t5750, 0 
t5751, 0 
t5752, 0 
t5753, 0 
t5754, 0 
t5755, 0 
t5756, 0 
t5757, 0 
t5758, 0 
t5759, 0 
t5760, 0 
t5761, 0 
t5762, 0 
t5763, 0 
t5764, 0 
t5765, 0 
t5766, 0 
t5767, 0 
t5768, 0 
t5769, 0 
t5770, 0 
t5771, 0 
t5772, 0 
t5773, 0 
t5774, 0 
t5775, 0 
t5776, 0 
t5777, 0 
t5778, 0 
t5779, 0 
t5780, 0 
t5781, 0 
t5782, 0 
t5783, 0 
t5784, 0 
t5785, 0 
t5786, 0 
t5787, 0 
t5788, 0 
t5789, 0 
t5790, 0 
t5791, 0 
t5792, 0 
t5793, 0 
t5794, 0 
t5795, 0 
t5796, 0 
t5797, 0 
t5798, 0 
t5799, 0 
t5800, 0 
t5801, 0 
t5802, 0 
t5803, 0 
t5804, 0 
t5805, 0 
t5806, 0 
t5807, 0 
t5808, 0 
t5809, 0 
t5810, 0 
t5811, 0 
t5812, 0 
t5813, 0 
t5814, 0 
t5815, 0 
t5816, 0 
t5817, 0 
t5818, 0 
t5819, 0 
t5820, 0 
t5821, 0 
t5822, 0 
t5823, 0 
t5824, 0 
t5825, 0 
t5826, 0 
t5827, 0 
t5828, 0 
t5829, 0 
t5830, 0 
t5831, 0 
t5832, 0 
t5833, 0 
t5834, 0 
t5835, 0 
t5836, 0 
t5837, 0 
t5838, 0 
t5839, 0 
t5840, 0 
t5841, 0 
t5842, 0 
t5843, 0 
t5844, 0 
t5845, 0 
t5846, 0 
t5847, 0 
t5848, 0 
t5849, 0 
t5850, 0 
t5851, 0 
t5852, 0 
t5853, 0 
t5854, 0 
t5855, 0 
t5856, 0 
t5857, 0 
t5858, 0 
t5859, 0 
t5860, 0 
t5861, 0 
t5862, 0 
t5863, 0 
t5864, 0 
t5865, 0 
t5866, 0 
t5867, 0 
t5868, 0 
t5869, 0 
t5870, 0 
t5871, 0 
t5872, 0 
t5873, 0 
t5874, 0 
t5875, 0 
t5876, 0 
t5877, 0 
t5878, 0 
t5879, 0 
t5880, 0 
t5881, 0 
t5882, 0 
t5883, 0 
t5884, 0 
t5885, 0 
t5886, 0 
t5887, 0 
t5888, 0 
t5889, 0 
t5890, 0 
t5891, 0 
t5892, 0 
t5893, 0 
t5894, 0 
t5895, 0 
t5896, 0 
t5897, 0 
t5898, 0 
t5899, 0 
t5900, 0 
t5901, 0 
t5902, 0 
t5903, 0 
t5904, 0 
t5905, 0 
t5906, 0 
t5907, 0 
t5908, 0 
t5909, 0 
t5910, 0 
t5911, 0 
t5912, 0 
t5913, 0 
t5914, 0 
t5915, 0 
t5916, 0 
t5917, 0 
t5918, 0 
t5919, 0 
t5920, 0 
t5921, 0 
t5922, 0 
t5923, 0 
t5924, 0 
t5925, 0 
t5926, 0 
t5927, 0 
t5928, 0 
t5929, 0 
t5930, 0 
t5931, 0 
t5932, 0 
t5933, 0 
t5934, 0 
t5935, 0 
t5936, 0 
t5937, 0 
t5938, 0 
t5939, 0 
t5940, 0 
t5941, 0 
t5942, 0 
t5943, 0 
t5944, 0 
t5945, 0 
t5946, 0 
t5947, 0 
t5948, 0 
t5949, 0 
t5950, 0 
t5951, 0 
t5952, 0 
t5953, 0 
t5954, 0 
t5955, 0 
t5956, 0 
t5957, 0 
t5958, 0 
t5959, 0 
t5960, 0 
t5961, 0 
t5962, 0 
t5963, 0 
t5964, 0 
t5965, 0 
t5966, 0 
t5967, 0 
t5968, 0 
t5969, 0 
t5970, 0 
t5971, 0 
t5972, 0 
t5973, 0 
t5974, 0 
t5975, 0 
t5976, 0 
t5977, 0 
t5978, 0 
t5979, 0 
t5980, 0 
t5981, 0 
t5982, 0 
t5983, 0 
t5984, 0 
t5985, 0 
t5986, 0 
t5987, 0 
t5988, 0 
t5989, 0 
t5990, 0 
t5991, 0 
t5992, 0 
t5993, 0 
t5994, 0 
t5995, 0 
t5996, 0 
t5997, 0 
t5998, 0 
t5999, 0 
t6000, 0 
t6001, 0 
t6002, 0 
t6003, 0 
t6004, 0 
t6005, 0 
t6006, 0 
t6007, 0 
t6008, 0 
t6009, 0 
t6010, 0 
t6011, 0 
t6012, 0 
t6013, 0 
t6014, 0 
t6015, 0 
t6016, 0 
t6017, 0 
t6018, 0 
t6019, 0 
t6020, 0 
t6021, 0 
t6022, 0 
t6023, 0 
t6024, 0 
t6025, 0 
t6026, 0 
t6027, 0 
t6028, 0 
t6029, 0 
t6030, 0 
t6031, 0 
t6032, 0 
t6033, 0 
t6034, 0 
t6035, 0 
t6036, 0 
t6037, 0 
t6038, 0 
t6039, 0 
t6040, 0 
t6041, 0 
t6042, 0 
t6043, 0 
t6044, 0 
t6045, 0 
t6046, 0 
t6047, 0 
t6048, 0 
t6049, 0 
t6050, 0 
t6051, 0 
t6052, 0 
t6053, 0 
t6054, 0 
t6055, 0 
t6056, 0 
t6057, 0 
t6058, 0 
t6059, 0 
t6060, 0 
t6061, 0 
t6062, 0 
t6063, 0 
t6064, 0 
t6065, 0 
t6066, 0 
t6067, 0 
t6068, 0 
t6069, 0 
t6070, 0 
t6071, 0 
t6072, 0 
t6073, 0 
t6074, 0 
t6075, 0 
t6076, 0 
t6077, 0 
t6078, 0 
t6079, 0 
t6080, 0 
t6081, 0 
t6082, 0 
t6083, 0 
t6084, 0 
t6085, 0 
t6086, 0 
t6087, 0 
t6088, 0 
t6089, 0 
t6090, 0 
t6091, 0 
t6092, 0 
t6093, 0 
t6094, 0 
t6095, 0 
t6096, 0 
t6097, 0 
t6098, 0 
t6099, 0 
t6100, 0 
t6101, 0 
t6102, 0 
t6103, 0 
t6104, 0 
t6105, 0 
t6106, 0 
t6107, 0 
t6108, 0 
t6109, 0 
t6110, 0 
t6111, 0 
t6112, 0 
t6113, 0 
t6114, 0 
t6115, 0 
t6116, 0 
t6117, 0 
t6118, 0 
t6119, 0 
t6120, 0 
t6121, 0 
t6122, 0 
t6123, 0 
t6124, 0 
t6125, 0 
t6126, 0 
t6127, 0 
t6128, 0 
t6129, 0 
t6130, 0 
t6131, 0 
t6132, 0 
t6133, 0 
t6134, 0 
t6135, 0 
t6136, 0 
t6137, 0 
t6138, 0 
t6139, 0 
t6140, 0 
t6141, 0 
t6142, 0 
t6143, 0 
t6144, 0 
t6145, 0 
t6146, 0 
t6147, 0 
t6148, 0 
t6149, 0 
t6150, 0 
t6151, 0 
t6152, 0 
t6153, 0 
t6154, 0 
t6155, 0 
t6156, 0 
t6157, 0 
t6158, 0 
t6159, 0 
t6160, 0 
t6161, 0 
t6162, 0 
t6163, 0 
t6164, 0 
t6165, 0 
t6166, 0 
t6167, 0 
t6168, 0 
t6169, 0 
t6170, 0 
t6171, 0 
t6172, 0 
t6173, 0 
t6174, 0 
t6175, 0 
t6176, 0 
t6177, 0 
t6178, 0 
t6179, 0 
t6180, 0 
t6181, 0 
t6182, 0 
t6183, 0 
t6184, 0 
t6185, 0 
t6186, 0 
t6187, 0 
t6188, 0 
t6189, 0 
t6190, 0 
t6191, 0 
t6192, 0 
t6193, 0 
t6194, 0 
t6195, 0 
t6196, 0 
t6197, 0 
t6198, 0 
t6199, 0 
t6200, 0 
t6201, 0 
t6202, 0 
t6203, 0 
t6204, 0 
t6205, 0 
t6206, 0 
t6207, 0 
t6208, 0 
t6209, 0 
t6210, 0 
t6211, 0 
t6212, 0 
t6213, 0 
t6214, 0 
t6215, 0 
t6216, 0 
t6217, 0 
t6218, 0 
t6219, 0 
t6220, 0 
t6221, 0 
t6222, 0 
t6223, 0 
t6224, 0 
t6225, 0 
t6226, 0 
t6227, 0 
t6228, 0 
t6229, 0 
t6230, 0 
t6231, 0 
t6232, 0 
t6233, 0 
t6234, 0 
t6235, 0 
t6236, 0 
t6237, 0 
t6238, 0 
t6239, 0 
t6240, 0 
t6241, 0 
t6242, 0 
t6243, 0 
t6244, 0 
t6245, 0 
t6246, 0 
t6247, 0 
t6248, 0 
t6249, 0 
t6250, 0 
t6251, 0 
t6252, 0 
t6253, 0 
t6254, 0 
t6255, 0 
t6256, 0 
t6257, 0 
t6258, 0 
t6259, 0 
t6260, 0 
t6261, 0 
t6262, 0 
t6263, 0 
t6264, 0 
t6265, 0 
t6266, 0 
t6267, 0 
t6268, 0 
t6269, 0 
t6270, 0 
t6271, 0 
t6272, 0 
t6273, 0 
t6274, 0 
t6275, 0 
t6276, 0 
t6277, 0 
t6278, 0 
t6279, 0 
t6280, 0 
t6281, 0 
t6282, 0 
t6283, 0 
t6284, 0 
t6285, 0 
t6286, 0 
t6287, 0 
t6288, 0 
t6289, 0 
t6290, 0 
t6291, 0 
t6292, 0 
t6293, 0 
t6294, 0 
t6295, 0 
t6296, 0 
t6297, 0 
t6298, 0 
t6299, 0 
t6300, 0 
t6301, 0 
t6302, 0 
t6303, 0 
t6304, 0 
t6305, 0 
t6306, 0 
t6307, 0 
t6308, 0 
t6309, 0 
t6310, 0 
t6311, 0 
t6312, 0 
t6313, 0 
t6314, 0 
t6315, 0 
t6316, 0 
t6317, 0 
t6318, 0 
t6319, 0 
t6320, 0 
t6321, 0 
t6322, 0 
t6323, 0 
t6324, 0 
t6325, 0 
t6326, 0 
t6327, 0 
t6328, 0 
t6329, 0 
t6330, 0 
t6331, 0 
t6332, 0 
t6333, 0 
t6334, 0 
t6335, 0 
t6336, 0 
t6337, 0 
t6338, 0 
t6339, 0 
t6340, 0 
t6341, 0 
t6342, 0 
t6343, 0 
t6344, 0 
t6345, 0 
t6346, 0 
t6347, 0 
t6348, 0 
t6349, 0 
t6350, 0 
t6351, 0 
t6352, 0 
t6353, 0 
t6354, 0 
t6355, 0 
t6356, 0 
t6357, 0 
t6358, 0 
t6359, 0 
t6360, 0 
t6361, 0 
t6362, 0 
t6363, 0 
t6364, 0 
t6365, 0 
t6366, 0 
t6367, 0 
t6368, 0 
t6369, 0 
t6370, 0 
t6371, 0 
t6372, 0 
t6373, 0 
t6374, 0 
t6375, 0 
t6376, 0 
t6377, 0 
t6378, 0 
t6379, 0 
t6380, 0 
t6381, 0 
t6382, 0 
t6383, 0 
t6384, 0 
t6385, 0 
t6386, 0 
t6387, 0 
t6388, 0 
t6389, 0 
t6390, 0 
t6391, 0 
t6392, 0 
t6393, 0 
t6394, 0 
t6395, 0 
t6396, 0 
t6397, 0 
t6398, 0 
t6399, 0 
t6400, 0 
t6401, 0 
t6402, 0 
t6403, 0 
t6404, 0 
t6405, 0 
t6406, 0 
t6407, 0 
t6408, 0 
t6409, 0 
t6410, 0 
t6411, 0 
t6412, 0 
t6413, 0 
t6414, 0 
t6415, 0 
t6416, 0 
t6417, 0 
t6418, 0 
t6419, 0 
t6420, 0 
t6421, 0 
t6422, 0 
t6423, 0 
t6424, 0 
t6425, 0 
t6426, 0 
t6427, 0 
t6428, 0 
t6429, 0 
t6430, 0 
t6431, 0 
t6432, 0 
t6433, 0 
t6434, 0 
t6435, 0 
t6436, 0 
t6437, 0 
t6438, 0 
t6439, 0 
t6440, 0 
t6441, 0 
t6442, 0 
t6443, 0 
t6444, 0 
t6445, 0 
t6446, 0 
t6447, 0 
t6448, 0 
t6449, 0 
t6450, 0 
t6451, 0 
t6452, 0 
t6453, 0 
t6454, 0 
t6455, 0 
t6456, 0 
t6457, 0 
t6458, 0 
t6459, 0 
t6460, 0 
t6461, 0 
t6462, 0 
t6463, 0 
t6464, 0 
t6465, 0 
t6466, 0 
t6467, 0 
t6468, 0 
t6469, 0 
t6470, 0 
t6471, 0 
t6472, 0 
t6473, 0 
t6474, 0 
t6475, 0 
t6476, 0 
t6477, 0 
t6478, 0 
t6479, 0 
t6480, 0 
t6481, 0 
t6482, 0 
t6483, 0 
t6484, 0 
t6485, 0 
t6486, 0 
t6487, 0 
t6488, 0 
t6489, 0 
t6490, 0 
t6491, 0 
t6492, 0 
t6493, 0 
t6494, 0 
t6495, 0 
t6496, 0 
t6497, 0 
t6498, 0 
t6499, 0 
t6500, 0 
t6501, 0 
t6502, 0 
t6503, 0 
t6504, 0 
t6505, 0 
t6506, 0 
t6507, 0 
t6508, 0 
t6509, 0 
t6510, 0 
t6511, 0 
t6512, 0 
t6513, 0 
t6514, 0 
t6515, 0 
t6516, 0 
t6517, 0 
t6518, 0 
t6519, 0 
t6520, 0 
t6521, 0 
t6522, 0 
t6523, 0 
t6524, 0 
t6525, 0 
t6526, 0 
t6527, 0 
t6528, 0 
t6529, 0 
t6530, 0 
t6531, 0 
t6532, 0 
t6533, 0 
t6534, 0 
t6535, 0 
t6536, 0 
t6537, 0 
t6538, 0 
t6539, 0 
t6540, 0 
t6541, 0 
t6542, 0 
t6543, 0 
t6544, 0 
t6545, 0 
t6546, 0 
t6547, 0 
t6548, 0 
t6549, 0 
t6550, 0 
t6551, 0 
t6552, 0 
t6553, 0 
t6554, 0 
t6555, 0 
t6556, 0 
t6557, 0 
t6558, 0 
t6559, 0 
t6560, 0 
t6561, 0 
t6562, 0 
t6563, 0 
t6564, 0 
t6565, 0 
t6566, 0 
t6567, 0 
t6568, 0 
t6569, 0 
t6570, 0 
t6571, 0 
t6572, 0 
t6573, 0 
t6574, 0 
t6575, 0 
t6576, 0 
t6577, 0 
t6578, 0 
t6579, 0 
t6580, 0 
t6581, 0 
t6582, 0 
t6583, 0 
t6584, 0 
t6585, 0 
t6586, 0 
t6587, 0 
t6588, 0 
t6589, 0 
t6590, 0 
t6591, 0 
t6592, 0 
t6593, 0 
t6594, 0 
t6595, 0 
t6596, 0 
t6597, 0 
t6598, 0 
t6599, 0 
t6600, 0 
t6601, 0 
t6602, 0 
t6603, 0 
t6604, 0 
t6605, 0 
t6606, 0 
t6607, 0 
t6608, 0 
t6609, 0 
t6610, 0 
t6611, 0 
t6612, 0 
t6613, 0 
t6614, 0 
t6615, 0 
t6616, 0 
t6617, 0 
t6618, 0 
t6619, 0 
t6620, 0 
t6621, 0 
t6622, 0 
t6623, 0 
t6624, 0 
t6625, 0 
t6626, 0 
t6627, 0 
t6628, 0 
t6629, 0 
t6630, 0 
t6631, 0 
t6632, 0 
t6633, 0 
t6634, 0 
t6635, 0 
t6636, 0 
t6637, 0 
t6638, 0 
t6639, 0 
t6640, 0 
t6641, 0 
t6642, 0 
t6643, 0 
t6644, 0 
t6645, 0 
t6646, 0 
t6647, 0 
t6648, 0 
t6649, 0 
t6650, 0 
t6651, 0 
t6652, 0 
t6653, 0 
t6654, 0 
t6655, 0 
t6656, 0 
t6657, 0 
t6658, 0 
t6659, 0 
t6660, 0 
t6661, 0 
t6662, 0 
t6663, 0 
t6664, 0 
t6665, 0 
t6666, 0 
t6667, 0 
t6668, 0 
t6669, 0 
t6670, 0 
t6671, 0 
t6672, 0 
t6673, 0 
t6674, 0 
t6675, 0 
t6676, 0 
t6677, 0 
t6678, 0 
t6679, 0 
t6680, 0 
t6681, 0 
t6682, 0 
t6683, 0 
t6684, 0 
t6685, 0 
t6686, 0 
t6687, 0 
t6688, 0 
t6689, 0 
t6690, 0 
t6691, 0 
t6692, 0 
t6693, 0 
t6694, 0 
t6695, 0 
t6696, 0 
t6697, 0 
t6698, 0 
t6699, 0 
t6700, 0 
t6701, 0 
t6702, 0 
t6703, 0 
t6704, 0 
t6705, 0 
t6706, 0 
t6707, 0 
t6708, 0 
t6709, 0 
t6710, 0 
t6711, 0 
t6712, 0 
t6713, 0 
t6714, 0 
t6715, 0 
t6716, 0 
t6717, 0 
t6718, 0 
t6719, 0 
t6720, 0 
t6721, 0 
t6722, 0 
t6723, 0 
t6724, 0 
t6725, 0 
t6726, 0 
t6727, 0 
t6728, 0 
t6729, 0 
t6730, 0 
t6731, 0 
t6732, 0 
t6733, 0 
t6734, 0 
t6735, 0 
t6736, 0 
t6737, 0 
t6738, 0 
t6739, 0 
t6740, 0 
t6741, 0 
t6742, 0 
t6743, 0 
t6744, 0 
t6745, 0 
t6746, 0 
t6747, 0 
t6748, 0 
t6749, 0 
t6750, 0 
t6751, 0 
t6752, 0 
t6753, 0 
t6754, 0 
t6755, 0 
t6756, 0 
t6757, 0 
t6758, 0 
t6759, 0 
t6760, 0 
t6761, 0 
t6762, 0 
t6763, 0 
t6764, 0 
t6765, 0 
t6766, 0 
t6767, 0 
t6768, 0 
t6769, 0 
t6770, 0 
t6771, 0 
t6772, 0 
t6773, 0 
t6774, 0 
t6775, 0 
t6776, 0 
t6777, 0 
t6778, 0 
t6779, 0 
t6780, 0 
t6781, 0 
t6782, 0 
t6783, 0 
t6784, 0 
t6785, 0 
t6786, 0 
t6787, 0 
t6788, 0 
t6789, 0 
t6790, 0 
t6791, 0 
t6792, 0 
t6793, 0 
t6794, 0 
t6795, 0 
t6796, 0 
t6797, 0 
t6798, 0 
t6799, 0 
t6800, 0 
t6801, 0 
t6802, 0 
t6803, 0 
t6804, 0 
t6805, 0 
t6806, 0 
t6807, 0 
t6808, 0 
t6809, 0 
t6810, 0 
t6811, 0 
t6812, 0 
t6813, 0 
t6814, 0 
t6815, 0 
t6816, 0 
t6817, 0 
t6818, 0 
t6819, 0 
t6820, 0 
t6821, 0 
t6822, 0 
t6823, 0 
t6824, 0 
t6825, 0 
t6826, 0 
t6827, 0 
t6828, 0 
t6829, 0 
t6830, 0 
t6831, 0 
t6832, 0 
t6833, 0 
t6834, 0 
t6835, 0 
t6836, 0 
t6837, 0 
t6838, 0 
t6839, 0 
t6840, 0 
t6841, 0 
t6842, 0 
t6843, 0 
t6844, 0 
t6845, 0 
t6846, 0 
t6847, 0 
t6848, 0 
t6849, 0 
t6850, 0 
t6851, 0 
t6852, 0 
t6853, 0 
t6854, 0 
t6855, 0 
t6856, 0 
t6857, 0 
t6858, 0 
t6859, 0 
t6860, 0 
t6861, 0 
t6862, 0 
t6863, 0 
t6864, 0 
t6865, 0 
t6866, 0 
t6867, 0 
t6868, 0 
t6869, 0 
t6870, 0 
t6871, 0 
t6872, 0 
t6873, 0 
t6874, 0 
t6875, 0 
t6876, 0 
t6877, 0 
t6878, 0 
t6879, 0 
t6880, 0 
t6881, 0 
t6882, 0 
t6883, 0 
t6884, 0 
t6885, 0 
t6886, 0 
t6887, 0 
t6888, 0 
t6889, 0 
t6890, 0 
t6891, 0 
t6892, 0 
t6893, 0 
t6894, 0 
t6895, 0 
t6896, 0 
t6897, 0 
t6898, 0 
t6899, 0 
t6900, 0 
t6901, 0 
t6902, 0 
t6903, 0 
t6904, 0 
t6905, 0 
t6906, 0 
t6907, 0 
t6908, 0 
t6909, 0 
t6910, 0 
t6911, 0 
t6912, 0 
t6913, 0 
t6914, 0 
t6915, 0 
t6916, 0 
t6917, 0 
t6918, 0 
t6919, 0 
t6920, 0 
t6921, 0 
t6922, 0 
t6923, 0 
t6924, 0 
t6925, 0 
t6926, 0 
t6927, 0 
t6928, 0 
t6929, 0 
t6930, 0 
t6931, 0 
t6932, 0 
t6933, 0 
t6934, 0 
t6935, 0 
t6936, 0 
t6937, 0 
t6938, 0 
t6939, 0 
t6940, 0 
t6941, 0 
t6942, 0 
t6943, 0 
t6944, 0 
t6945, 0 
t6946, 0 
t6947, 0 
t6948, 0 
t6949, 0 
t6950, 0 
t6951, 0 
t6952, 0 
t6953, 0 
t6954, 0 
t6955, 0 
t6956, 0 
t6957, 0 
t6958, 0 
t6959, 0 
t6960, 0 
t6961, 0 
t6962, 0 
t6963, 0 
t6964, 0 
t6965, 0 
t6966, 0 
t6967, 0 
t6968, 0 
t6969, 0 
t6970, 0 
t6971, 0 
t6972, 0 
t6973, 0 
t6974, 0 
t6975, 0 
t6976, 0 
t6977, 0 
t6978, 0 
t6979, 0 
t6980, 0 
t6981, 0 
t6982, 0 
t6983, 0 
t6984, 0 
t6985, 0 
t6986, 0 
t6987, 0 
t6988, 0 
t6989, 0 
t6990, 0 
t6991, 0 
t6992, 0 
t6993, 0 
t6994, 0 
t6995, 0 
