,,,Node1,Node2,Node3,Node4
period1,sc01,t6437, 59.49 ,,,
period1,sc01,t6438, 61.57 ,,,
period1,sc01,t6439, 64.02 ,,,
period1,sc01,t6440, 65.18 ,,,
period1,sc01,t6441, 62.73 ,,,
period1,sc01,t6442, 63.92 ,,,
period1,sc01,t6443, 64.7 ,,,
period1,sc01,t6444, 61.08 ,,,
period1,sc01,t6445, 60.19 ,,,
period1,sc01,t6446, 57.75 ,,,
period1,sc01,t6447, 59.91 ,,,
period1,sc01,t6448, 58.66 ,,,
period1,sc01,t6449, 56.86 ,,,
period1,sc01,t6450, 63.89 ,,,
period1,sc01,t6451, 63.7 ,,,
period1,sc01,t6452, 62.59 ,,,
period1,sc01,t6453, 60.31 ,,,
period1,sc01,t6454, 56.74 ,,,
period1,sc01,t6455, 60.84 ,,,
period1,sc01,t6456, 61.36 ,,,
period1,sc01,t6457, 59.33 ,,,
period1,sc01,t6458, 58.55 ,,,
period1,sc01,t6459, 60.47 ,,,
period1,sc01,t6460, 61.69 ,,,
period1,sc01,t6461, 61.06 ,,,
period1,sc01,t6462, 59.71 ,,,
period1,sc01,t6463, 64.98 ,,,
period1,sc01,t6464, 60.35 ,,,
period1,sc01,t6465, 63.37 ,,,
period1,sc01,t6466, 65.35 ,,,
period1,sc01,t6467, 63.31 ,,,
period1,sc01,t6468, 59.2 ,,,
period1,sc01,t6469, 61.2 ,,,
period1,sc01,t6470, 58.06 ,,,
period1,sc01,t6471, 59.59 ,,,
period1,sc01,t6472, 58.63 ,,,
period1,sc01,t6473, 57.24 ,,,
period1,sc01,t6474, 60.01 ,,,
period1,sc01,t6475, 64.75 ,,,
period1,sc01,t6476, 63.71 ,,,
period1,sc01,t6477, 60.36 ,,,
period1,sc01,t6478, 58.74 ,,,
period1,sc01,t6479, 59.49 ,,,
period1,sc01,t6480, 58.31 ,,,
period1,sc01,t6481, 63.65 ,,,
period1,sc01,t6482, 60.9 ,,,
period1,sc01,t6483, 59.67 ,,,
period1,sc01,t6484, 61.46 ,,,
period1,sc01,t6485, 55.72 ,,,
period1,sc01,t6486, 58.18 ,,,
period1,sc01,t6487, 58.12 ,,,
period1,sc01,t6488, 64.05 ,,,
period1,sc01,t6489, 59.98 ,,,
period1,sc01,t6490, 58.43 ,,,
period1,sc01,t6491, 57.28 ,,,
period1,sc01,t6492, 56.86 ,,,
period1,sc01,t6493, 55.5 ,,,
period1,sc01,t6494, 54.55 ,,,
period1,sc01,t6495, 50.85 ,,,
period1,sc01,t6496, 50.49 ,,,
period1,sc01,t6497, 55.32 ,,,
period1,sc01,t6498, 58 ,,,
period1,sc01,t6499, 63.43 ,,,
period1,sc01,t6500, 63.48 ,,,
period1,sc01,t6501, 62.22 ,,,
period1,sc01,t6502, 56.4 ,,,
period1,sc01,t6503, 61.8 ,,,
period1,sc01,t6504, 55.77 ,,,
period1,sc01,t6505, 51.71 ,,,
period1,sc01,t6506, 48.95 ,,,
period1,sc01,t6507, 44.57 ,,,
period1,sc01,t6508, 48.94 ,,,
period1,sc01,t6509, 50.9 ,,,
period1,sc01,t6510, 50.32 ,,,
period1,sc01,t6511, 51.19 ,,,
period1,sc01,t6512, 52.82 ,,,
period1,sc01,t6513, 52.23 ,,,
period1,sc01,t6514, 53.1 ,,,
period1,sc01,t6515, 51.85 ,,,
period1,sc01,t6516, 54.25 ,,,
period1,sc01,t6517, 53.44 ,,,
period1,sc01,t6518, 47.95 ,,,
period1,sc01,t6519, 48.76 ,,,
period1,sc01,t6520, 49.88 ,,,
period1,sc01,t6521, 55.87 ,,,
period1,sc01,t6522, 62.51 ,,,
period1,sc01,t6523, 64.36 ,,,
period1,sc01,t6524, 70.38 ,,,
period1,sc01,t6525, 65.66 ,,,
period1,sc01,t6526, 62.44 ,,,
period1,sc01,t6527, 62.89 ,,,
period1,sc01,t6528, 61.2 ,,,
period1,sc01,t6529, 59.78 ,,,
period1,sc01,t6530, 59.68 ,,,
period1,sc01,t6531, 57.84 ,,,
period1,sc01,t6532, 59.9 ,,,
period1,sc01,t6533, 60.05 ,,,
period1,sc01,t6534, 63.86 ,,,
period1,sc01,t6535, 66.35 ,,,
period1,sc01,t6536, 62.43 ,,,
period1,sc01,t6537, 63.8 ,,,
period1,sc01,t6538, 63.2 ,,,
period1,sc01,t6539, 60.79 ,,,
period1,sc01,t6540, 64.67 ,,,
period1,sc01,t6541, 60.11 ,,,
period1,sc01,t6542, 59.39 ,,,
period1,sc01,t6543, 60.39 ,,,
period1,sc01,t6544, 59.78 ,,,
period1,sc01,t6545, 65.37 ,,,
period1,sc01,t6546, 63.74 ,,,
period1,sc01,t6547, 71.74 ,,,
period1,sc01,t6548, 63.02 ,,,
period1,sc01,t6549, 60.51 ,,,
period1,sc01,t6550, 60.33 ,,,
period1,sc01,t6551, 65.01 ,,,
period1,sc01,t6552, 60.53 ,,,
period1,sc01,t6553, 60.71 ,,,
period1,sc01,t6554, 55.95 ,,,
period1,sc01,t6555, 58.17 ,,,
period1,sc01,t6556, 58.07 ,,,
period1,sc01,t6557, 59.1 ,,,
period1,sc01,t6558, 62.14 ,,,
period1,sc01,t6559, 62.11 ,,,
period1,sc01,t6560, 64.4 ,,,
period1,sc01,t6561, 61.43 ,,,
period1,sc01,t6562, 59.55 ,,,
period1,sc01,t6563, 62.84 ,,,
period1,sc01,t6564, 58.37 ,,,
period1,sc01,t6565, 53.66 ,,,
period1,sc01,t6566, 53.1 ,,,
period1,sc01,t6567, 55.16 ,,,
period1,sc01,t6568, 60.77 ,,,
period1,sc01,t6569, 61.54 ,,,
period1,sc01,t6570, 65.96 ,,,
period1,sc01,t6571, 64 ,,,
period1,sc01,t6572, 62.29 ,,,
period1,sc01,t6573, 58.44 ,,,
period1,sc01,t6574, 49.1 ,,,
period1,sc01,t6575, 52.64 ,,,
period1,sc01,t6576, 46.26 ,,,
period1,sc01,t6577, 44.73 ,,,
period1,sc01,t6578, 44.01 ,,,
period1,sc01,t6579, 48.23 ,,,
period1,sc01,t6580, 48.84 ,,,
period1,sc01,t6581, 52.95 ,,,
period1,sc01,t6582, 63.2 ,,,
period1,sc01,t6583, 66.28 ,,,
period1,sc01,t6584, 64.14 ,,,
period1,sc01,t6585, 62.1 ,,,
period1,sc01,t6586, 57.44 ,,,
period1,sc01,t6587, 52.96 ,,,
period1,sc01,t6588, 51.42 ,,,
period1,sc01,t6589, 49.64 ,,,
period1,sc01,t6590, 51.33 ,,,
period1,sc01,t6591, 49.51 ,,,
period1,sc01,t6592, 55.02 ,,,
period1,sc01,t6593, 58.97 ,,,
period1,sc01,t6594, 62.63 ,,,
period1,sc01,t6595, 62.99 ,,,
period1,sc01,t6596, 63.01 ,,,
period1,sc01,t6597, 62.71 ,,,
period1,sc01,t6598, 58.25 ,,,
period1,sc01,t6599, 61.23 ,,,
period1,sc01,t6600, 62.85 ,,,
period1,sc01,t6601, 60.59 ,,,
period1,sc01,t6602, 61.29 ,,,
period1,sc01,t6603, 59.31 ,,,
period1,sc01,t6604, 59.2 ,,,
period1,sc01,t6605, 60.86 ,,,
period1,sc01,t6606, 65.25 ,,,
period1,sc01,t6607, 61.91 ,,,
period1,sc01,t6608, 66.02 ,,,
period1,sc01,t6609, 65.52 ,,,
period1,sc01,t6610, 65.47 ,,,
period1,sc01,t6611, 59.52 ,,,
period1,sc01,t6612, 56.53 ,,,
period1,sc01,t6613, 55.15 ,,,
period1,sc01,t6614, 53.31 ,,,
period1,sc01,t6615, 52.03 ,,,
period1,sc01,t6616, 61.8 ,,,
period1,sc01,t6617, 63.63 ,,,
period1,sc01,t6618, 68.4 ,,,
period1,sc01,t6619, 63.67 ,,,
period1,sc01,t6620, 64.47 ,,,
period1,sc01,t6621, 61.03 ,,,
period1,sc01,t6622, 53.32 ,,,
period1,sc01,t6623, 63.49 ,,,
period1,sc01,t6624, 63.86 ,,,
period1,sc01,t6625, 62.76 ,,,
period1,sc01,t6626, 63.87 ,,,
period1,sc01,t6627, 61.74 ,,,
period1,sc01,t6628, 61.23 ,,,
period1,sc01,t6629, 66.37 ,,,
period1,sc01,t6630, 67.23 ,,,
period1,sc01,t6631, 72.42 ,,,
period1,sc01,t6632, 67.2 ,,,
period1,sc01,t6633, 67.05 ,,,
period1,sc01,t6634, 68.34 ,,,
period1,sc01,t6635, 67.97 ,,,
period1,sc01,t6636, 64.93 ,,,
period1,sc01,t6637, 65.77 ,,,
period1,sc01,t6638, 63.73 ,,,
period1,sc01,t6639, 64.29 ,,,
period1,sc01,t6640, 62.59 ,,,
period1,sc01,t6641, 64.98 ,,,
period1,sc01,t6642, 66.51 ,,,
period1,sc01,t6643, 69.85 ,,,
period1,sc01,t6644, 66.1 ,,,
period1,sc01,t6645, 65.34 ,,,
period1,sc01,t6646, 64.89 ,,,
period1,sc01,t6647, 68.81 ,,,
period1,sc01,t6648, 64.49 ,,,
period1,sc01,t6649, 62.12 ,,,
period1,sc01,t6650, 61.74 ,,,
period1,sc01,t6651, 60.61 ,,,
period1,sc01,t6652, 57.82 ,,,
period1,sc01,t6653, 59.69 ,,,
period1,sc01,t6654, 63.49 ,,,
period1,sc01,t6655, 63.05 ,,,
period1,sc01,t6656, 65.12 ,,,
period1,sc01,t6657, 63.21 ,,,
period1,sc01,t6658, 61.8 ,,,
period1,sc01,t6659, 61.53 ,,,
period1,sc01,t6660, 62.22 ,,,
period1,sc01,t6661, 58.63 ,,,
period1,sc01,t6662, 58.85 ,,,
period1,sc01,t6663, 57.03 ,,,
period1,sc01,t6664, 56.61 ,,,
period1,sc01,t6665, 62.86 ,,,
period1,sc01,t6666, 66.07 ,,,
period1,sc01,t6667, 65.48 ,,,
period1,sc01,t6668, 67.79 ,,,
period1,sc01,t6669, 63.81 ,,,
period1,sc01,t6670, 58.17 ,,,
period1,sc01,t6671, 62.09 ,,,
period1,sc01,t6672, 64.09 ,,,
period1,sc01,t6673, 61.49 ,,,
period1,sc01,t6674, 54.79 ,,,
period1,sc01,t6675, 57.28 ,,,
period1,sc01,t6676, 56.56 ,,,
period1,sc01,t6677, 55.08 ,,,
period1,sc01,t6678, 58.12 ,,,
period1,sc01,t6679, 58.1 ,,,
period1,sc01,t6680, 57.26 ,,,
period1,sc01,t6681, 59.23 ,,,
period1,sc01,t6682, 54.85 ,,,
period1,sc01,t6683, 57.88 ,,,
period1,sc01,t6684, 58.6 ,,,
period1,sc01,t6685, 57.36 ,,,
period1,sc01,t6686, 56.33 ,,,
period1,sc01,t6687, 50.39 ,,,
period1,sc01,t6688, 52.27 ,,,
period1,sc01,t6689, 50.97 ,,,
period1,sc01,t6690, 56.88 ,,,
period1,sc01,t6691, 63.98 ,,,
period1,sc01,t6692, 65.1 ,,,
period1,sc01,t6693, 64.55 ,,,
period1,sc01,t6694, 61.12 ,,,
period1,sc01,t6695, 61.79 ,,,
period1,sc01,t6696, 61.19 ,,,
period1,sc01,t6697, 56.14 ,,,
period1,sc01,t6698, 55.84 ,,,
period1,sc01,t6699, 54.13 ,,,
period1,sc01,t6700, 53.44 ,,,
period1,sc01,t6701, 57.45 ,,,
period1,sc01,t6702, 67.42 ,,,
period1,sc01,t6703, 66.93 ,,,
period1,sc01,t6704, 67.77 ,,,
period1,sc01,t6705, 64.2 ,,,
period1,sc01,t6706, 60.76 ,,,
period1,sc01,t6707, 63.51 ,,,
period1,sc01,t6708, 60.48 ,,,
period1,sc01,t6709, 60.55 ,,,
period1,sc01,t6710, 61.13 ,,,
period1,sc01,t6711, 58.19 ,,,
period1,sc01,t6712, 63.52 ,,,
period1,sc01,t6713, 64.76 ,,,
period1,sc01,t6714, 70.75 ,,,
period1,sc01,t6715, 66.77 ,,,
period1,sc01,t6716, 67.95 ,,,
period1,sc01,t6717, 65.94 ,,,
period1,sc01,t6718, 61.17 ,,,
period1,sc01,t6719, 67.61 ,,,
period1,sc01,t6720, 68.19 ,,,
period1,sc01,t6721, 67 ,,,
period1,sc01,t6722, 67.83 ,,,
period1,sc01,t6723, 67.36 ,,,
period1,sc01,t6724, 65.32 ,,,
period1,sc01,t6725, 67.94 ,,,
period1,sc01,t6726, 66.27 ,,,
period1,sc01,t6727, 68.73 ,,,
period1,sc01,t6728, 68.75 ,,,
period1,sc01,t6729, 65.77 ,,,
period1,sc01,t6730, 64.01 ,,,
period1,sc01,t6731, 66.29 ,,,
period1,sc01,t6732, 66.13 ,,,
period1,sc01,t6733, 65.95 ,,,
period1,sc01,t6734, 63.47 ,,,
period1,sc01,t6735, 63.35 ,,,
period1,sc01,t6736, 62.69 ,,,
period1,sc01,t6737, 62.64 ,,,
period1,sc01,t6738, 64.22 ,,,
period1,sc01,t6739, 72.01 ,,,
period1,sc01,t6740, 72.35 ,,,
period1,sc01,t6741, 66.59 ,,,
period1,sc01,t6742, 60.21 ,,,
period1,sc01,t6743, 58.82 ,,,
period1,sc01,t6744, 59.4 ,,,
period1,sc01,t6745, 56.86 ,,,
period1,sc01,t6746, 56.23 ,,,
period1,sc01,t6747, 52.57 ,,,
period1,sc01,t6748, 55.04 ,,,
period1,sc01,t6749, 53.19 ,,,
period1,sc01,t6750, 62.64 ,,,
period1,sc01,t6751, 64.03 ,,,
period1,sc01,t6752, 66.71 ,,,
period1,sc01,t6753, 63.24 ,,,
period1,sc01,t6754, 62.68 ,,,
period1,sc01,t6755, 62.66 ,,,
period1,sc01,t6756, 62.48 ,,,
period1,sc01,t6757, 59.71 ,,,
period1,sc01,t6758, 60.27 ,,,
period1,sc01,t6759, 60.5 ,,,
period1,sc01,t6760, 59.45 ,,,
period1,sc01,t6761, 58.83 ,,,
period1,sc01,t6762, 65.8 ,,,
period1,sc01,t6763, 66.48 ,,,
period1,sc01,t6764, 66.07 ,,,
period1,sc01,t6765, 59.71 ,,,
period1,sc01,t6766, 55.95 ,,,
period1,sc01,t6767, 56.13 ,,,
period1,sc01,t6768, 53.98 ,,,
period1,sc01,t6769, 52.38 ,,,
period1,sc01,t6770, 51.05 ,,,
period1,sc01,t6771, 51.07 ,,,
period1,sc01,t6772, 50.75 ,,,
period1,sc01,t6773, 53.87 ,,,
period1,sc01,t6774, 60.49 ,,,
period1,sc01,t6775, 58.35 ,,,
period1,sc01,t6776, 60.98 ,,,
period1,sc01,t6777, 59.24 ,,,
period1,sc01,t6778, 58.4 ,,,
period1,sc01,t6779, 57.46 ,,,
period1,sc01,t6780, 59.37 ,,,
period1,sc01,t6781, 57.44 ,,,
period1,sc01,t6782, 60.32 ,,,
period1,sc01,t6783, 62.8 ,,,
period1,sc01,t6784, 63.03 ,,,
period1,sc01,t6785, 60.81 ,,,
period1,sc01,t6786, 66.96 ,,,
period1,sc01,t6787, 74.42 ,,,
period1,sc01,t6788, 70.12 ,,,
period1,sc01,t6789, 62.02 ,,,
period1,sc01,t6790, 60.4 ,,,
period1,sc01,t6791, 66.11 ,,,
period1,sc01,t6792, 64.54 ,,,
period1,sc01,t6793, 57.61 ,,,
period1,sc01,t6794, 57.86 ,,,
period1,sc01,t6795, 58.91 ,,,
period1,sc01,t6796, 55.54 ,,,
period1,sc01,t6797, 58.19 ,,,
period1,sc01,t6798, 66.57 ,,,
period1,sc01,t6799, 62.93 ,,,
period1,sc01,t6800, 65.32 ,,,
period1,sc01,t6801, 64.75 ,,,
period1,sc01,t6802, 61.87 ,,,
period1,sc01,t6803, 61.77 ,,,
period1,sc01,t6804, 58.59 ,,,
period1,sc01,t6805, 54.72 ,,,
period1,sc01,t6806, 55.87 ,,,
period1,sc01,t6807, 55.42 ,,,
period1,sc01,t6808, 59.69 ,,,
period1,sc01,t6809, 59.22 ,,,
period1,sc01,t6810, 63.11 ,,,
period1,sc01,t6811, 66.52 ,,,
period1,sc01,t6812, 66.24 ,,,
period1,sc01,t6813, 61.17 ,,,
period1,sc01,t6814, 61.17 ,,,
period1,sc01,t6815, 61.18 ,,,
period1,sc01,t6816, 54.67 ,,,
period1,sc01,t6817, 55.4 ,,,
period1,sc01,t6818, 52.33 ,,,
period1,sc01,t6819, 52.81 ,,,
period1,sc01,t6820, 49.77 ,,,
period1,sc01,t6821, 48.53 ,,,
period1,sc01,t6822, 50.21 ,,,
period1,sc01,t6823, 52.24 ,,,
period1,sc01,t6824, 54.37 ,,,
period1,sc01,t6825, 58.44 ,,,
period1,sc01,t6826, 56.01 ,,,
period1,sc01,t6827, 52.04 ,,,
period1,sc01,t6828, 49.73 ,,,
period1,sc01,t6829, 49.18 ,,,
period1,sc01,t6830, 43.13 ,,,
period1,sc01,t6831, 43.24 ,,,
period1,sc01,t6832, 42.07 ,,,
period1,sc01,t6833, 49.18 ,,,
period1,sc01,t6834, 56.17 ,,,
period1,sc01,t6835, 60.45 ,,,
period1,sc01,t6836, 59.21 ,,,
period1,sc01,t6837, 53.23 ,,,
period1,sc01,t6838, 51.48 ,,,
period1,sc01,t6839, 47.42 ,,,
period1,sc01,t6840, 44.36 ,,,
period1,sc01,t6841, 43.37 ,,,
period1,sc01,t6842, 43.81 ,,,
period1,sc01,t6843, 40.82 ,,,
period1,sc01,t6844, 45.13 ,,,
period1,sc01,t6845, 45.92 ,,,
period1,sc01,t6846, 47.49 ,,,
period1,sc01,t6847, 48.33 ,,,
period1,sc01,t6848, 50.21 ,,,
period1,sc01,t6849, 49.53 ,,,
period1,sc01,t6850, 50 ,,,
period1,sc01,t6851, 46.94 ,,,
period1,sc01,t6852, 48.19 ,,,
period1,sc01,t6853, 46.21 ,,,
period1,sc01,t6854, 45.44 ,,,
period1,sc01,t6855, 47.1 ,,,
period1,sc01,t6856, 47.26 ,,,
period1,sc01,t6857, 50.97 ,,,
period1,sc01,t6858, 62.01 ,,,
period1,sc01,t6859, 68.23 ,,,
period1,sc01,t6860, 66.55 ,,,
period1,sc01,t6861, 66.36 ,,,
period1,sc01,t6862, 62.23 ,,,
period1,sc01,t6863, 54.02 ,,,
period1,sc01,t6864, 46.63 ,,,
period1,sc01,t6865, 46.58 ,,,
period1,sc01,t6866, 47.52 ,,,
period1,sc01,t6867, 47.76 ,,,
period1,sc01,t6868, 44.06 ,,,
period1,sc01,t6869, 49.72 ,,,
period1,sc01,t6870, 63.85 ,,,
period1,sc01,t6871, 60.42 ,,,
period1,sc01,t6872, 64.45 ,,,
period1,sc01,t6873, 63.28 ,,,
period1,sc01,t6874, 60.57 ,,,
period1,sc01,t6875, 58.39 ,,,
period1,sc01,t6876, 54.61 ,,,
period1,sc01,t6877, 51.72 ,,,
period1,sc01,t6878, 53.84 ,,,
period1,sc01,t6879, 53.8 ,,,
period1,sc01,t6880, 52.98 ,,,
period1,sc01,t6881, 58.94 ,,,
period1,sc01,t6882, 62.14 ,,,
period1,sc01,t6883, 61.98 ,,,
period1,sc01,t6884, 61.19 ,,,
period1,sc01,t6885, 54.19 ,,,
period1,sc01,t6886, 47.47 ,,,
period1,sc01,t6887, 43.06 ,,,
period1,sc01,t6888, 41.54 ,,,
period1,sc01,t6889, 36.16 ,,,
period1,sc01,t6890, 35.54 ,,,
period1,sc01,t6891, 36.16 ,,,
period1,sc01,t6892, 40.42 ,,,
period1,sc01,t6893, 53.78 ,,,
period1,sc01,t6894, 66.12 ,,,
period1,sc01,t6895, 65.46 ,,,
period1,sc01,t6896, 65.99 ,,,
period1,sc01,t6897, 62.53 ,,,
period1,sc01,t6898, 61.89 ,,,
period1,sc01,t6899, 60.08 ,,,
period1,sc01,t6900, 57.11 ,,,
period1,sc01,t6901, 56.33 ,,,
period1,sc01,t6902, 54.19 ,,,
period1,sc01,t6903, 57.8 ,,,
period1,sc01,t6904, 59.75 ,,,
period1,sc01,t6905, 63.1 ,,,
period1,sc01,t6906, 67.27 ,,,
period1,sc01,t6907, 68.18 ,,,
period1,sc01,t6908, 59.95 ,,,
period1,sc01,t6909, 53.96 ,,,
period1,sc01,t6910, 53.13 ,,,
period1,sc01,t6911, 53.63 ,,,
period1,sc01,t6912, 45.75 ,,,
period1,sc01,t6913, 45.23 ,,,
period1,sc01,t6914, 45.46 ,,,
period1,sc01,t6915, 45.07 ,,,
period1,sc01,t6916, 48.98 ,,,
period1,sc01,t6917, 51.58 ,,,
period1,sc01,t6918, 59.89 ,,,
period1,sc01,t6919, 63.77 ,,,
period1,sc01,t6920, 62.8 ,,,
period1,sc01,t6921, 59.5 ,,,
period1,sc01,t6922, 55.97 ,,,
period1,sc01,t6923, 52.96 ,,,
period1,sc01,t6924, 53.52 ,,,
period1,sc01,t6925, 48.19 ,,,
period1,sc01,t6926, 49.78 ,,,
period1,sc01,t6927, 48.72 ,,,
period1,sc01,t6928, 58.57 ,,,
period1,sc01,t6929, 63.08 ,,,
period1,sc01,t6930, 67.53 ,,,
period1,sc01,t6931, 69.42 ,,,
period1,sc01,t6932, 65.34 ,,,
period1,sc01,t6933, 61.05 ,,,
period1,sc01,t6934, 57.04 ,,,
period1,sc01,t6935, 54.4 ,,,
period1,sc01,t6936, 50.44 ,,,
period1,sc01,t6937, 47.9 ,,,
period1,sc01,t6938, 49.2 ,,,
period1,sc01,t6939, 47.76 ,,,
period1,sc01,t6940, 50.38 ,,,
period1,sc01,t6941, 56.63 ,,,
period1,sc01,t6942, 64.12 ,,,
period1,sc01,t6943, 66.3 ,,,
period1,sc01,t6944, 65.31 ,,,
period1,sc01,t6945, 64.46 ,,,
period1,sc01,t6946, 66.14 ,,,
period1,sc01,t6947, 62.06 ,,,
period1,sc01,t6948, 58.23 ,,,
period1,sc01,t6949, 60.28 ,,,
period1,sc01,t6950, 57.77 ,,,
period1,sc01,t6951, 58.03 ,,,
period1,sc01,t6952, 62.04 ,,,
period1,sc01,t6953, 66.92 ,,,
period1,sc01,t6954, 69.12 ,,,
period1,sc01,t6955, 65.66 ,,,
period1,sc01,t6956, 62.34 ,,,
period1,sc01,t6957, 57.35 ,,,
period1,sc01,t6958, 57.38 ,,,
period1,sc01,t6959, 54.58 ,,,
period1,sc01,t6960, 52.71 ,,,
period1,sc01,t6961, 49.32 ,,,
period1,sc01,t6962, 49.77 ,,,
period1,sc01,t6963, 50.97 ,,,
period1,sc01,t6964, 52.66 ,,,
period1,sc01,t6965, 55.38 ,,,
period1,sc01,t6966, 59.3 ,,,
period1,sc01,t6967, 62.39 ,,,
period1,sc01,t6968, 65.61 ,,,
period1,sc01,t6969, 65.85 ,,,
period1,sc01,t6970, 64.73 ,,,
period1,sc01,t6971, 64.13 ,,,
period1,sc01,t6972, 64.08 ,,,
period1,sc01,t6973, 57.93 ,,,
period1,sc01,t6974, 56.83 ,,,
period1,sc01,t6975, 58.18 ,,,
period1,sc01,t6976, 56.75 ,,,
period1,sc01,t6977, 56.83 ,,,
period1,sc01,t6978, 66.01 ,,,
period1,sc01,t6979, 63.42 ,,,
period1,sc01,t6980, 63.68 ,,,
period1,sc01,t6981, 55.57 ,,,
period1,sc01,t6982, 55.43 ,,,
period1,sc01,t6983, 60.77 ,,,
period1,sc01,t6984, 61.97 ,,,
period1,sc01,t6985, 56.32 ,,,
period1,sc01,t6986, 54.6 ,,,
period1,sc01,t6987, 55.67 ,,,
period1,sc01,t6988, 54.52 ,,,
period1,sc01,t6989, 52.28 ,,,
period1,sc01,t6990, 56.64 ,,,
period1,sc01,t6991, 51.07 ,,,
period1,sc01,t6992, 59.26 ,,,
period1,sc01,t6993, 58.75 ,,,
period1,sc01,t6994, 57.59 ,,,
period1,sc01,t6995, 55.66 ,,,
period1,sc01,t6996, 54.57 ,,,
period1,sc01,t6997, 53.18 ,,,
period1,sc01,t6998, 48.69 ,,,
period1,sc01,t6999, 48.18 ,,,
period1,sc01,t7000, 49.77 ,,,
period1,sc01,t7001, 57.25 ,,,
period1,sc01,t7002, 62.78 ,,,
period1,sc01,t7003, 63.83 ,,,
period1,sc01,t7004, 62.69 ,,,
period1,sc01,t7005, 53.75 ,,,
period1,sc01,t7006, 49.62 ,,,
period1,sc01,t7007, 49.72 ,,,
period1,sc01,t7008, 45.5 ,,,
period1,sc01,t7009, 45.45 ,,,
period1,sc01,t7010, 45.39 ,,,
period1,sc01,t7011, 43.58 ,,,
period1,sc01,t7012, 45.86 ,,,
period1,sc01,t7013, 45.75 ,,,
period1,sc01,t7014, 47.24 ,,,
period1,sc01,t7015, 42.01 ,,,
period1,sc01,t7016, 48.26 ,,,
period1,sc01,t7017, 54.81 ,,,
period1,sc01,t7018, 53.92 ,,,
period1,sc01,t7019, 55.55 ,,,
period1,sc01,t7020, 56.49 ,,,
period1,sc01,t7021, 55.12 ,,,
period1,sc01,t7022, 52.98 ,,,
period1,sc01,t7023, 48.51 ,,,
period1,sc01,t7024, 51.85 ,,,
period1,sc01,t7025, 59.01 ,,,
period1,sc01,t7026, 64 ,,,
period1,sc01,t7027, 67.56 ,,,
period1,sc01,t7028, 68.2 ,,,
period1,sc01,t7029, 67.1 ,,,
period1,sc01,t7030, 62.01 ,,,
period1,sc01,t7031, 66.97 ,,,
period1,sc01,t7032, 65.56 ,,,
period1,sc01,t7033, 67.07 ,,,
period1,sc01,t7034, 66.58 ,,,
period1,sc01,t7035, 68.16 ,,,
period1,sc01,t7036, 65.58 ,,,
period1,sc01,t7037, 67.16 ,,,
period1,sc01,t7038, 67.39 ,,,
period1,sc01,t7039, 66.07 ,,,
period1,sc01,t7040, 68.52 ,,,
period1,sc01,t7041, 70.24 ,,,
period1,sc01,t7042, 70.35 ,,,
period1,sc01,t7043, 67.02 ,,,
period1,sc01,t7044, 67.09 ,,,
period1,sc01,t7045, 65.08 ,,,
period1,sc01,t7046, 63.87 ,,,
period1,sc01,t7047, 63.75 ,,,
period1,sc01,t7048, 66.26 ,,,
period1,sc01,t7049, 71.25 ,,,
period1,sc01,t7050, 73.12 ,,,
period1,sc01,t7051, 70.76 ,,,
period1,sc01,t7052, 70.38 ,,,
period1,sc01,t7053, 61.48 ,,,
period1,sc01,t7054, 58.33 ,,,
period1,sc01,t7055, 61.62 ,,,
period1,sc01,t7056, 64.33 ,,,
period1,sc01,t7057, 60.43 ,,,
period1,sc01,t7058, 59.04 ,,,
period1,sc01,t7059, 57.8 ,,,
period1,sc01,t7060, 57.26 ,,,
period1,sc01,t7061, 59.35 ,,,
period1,sc01,t7062, 68 ,,,
period1,sc01,t7063, 69.94 ,,,
period1,sc01,t7064, 68.86 ,,,
period1,sc01,t7065, 65.8 ,,,
period1,sc01,t7066, 68.41 ,,,
period1,sc01,t7067, 61.43 ,,,
period1,sc01,t7068, 61.59 ,,,
period1,sc01,t7069, 58.64 ,,,
period1,sc01,t7070, 54.81 ,,,
period1,sc01,t7071, 61.43 ,,,
period1,sc01,t7072, 61.32 ,,,
period1,sc01,t7073, 60.32 ,,,
period1,sc01,t7074, 67.5 ,,,
period1,sc01,t7075, 66.9 ,,,
period1,sc01,t7076, 62.76 ,,,
period1,sc01,t7077, 56.25 ,,,
period1,sc01,t7078, 51.55 ,,,
period1,sc01,t7079, 49.51 ,,,
period1,sc01,t7080, 43.16 ,,,
period1,sc01,t7081, 47.7 ,,,
period1,sc01,t7082, 45.81 ,,,
period1,sc01,t7083, 43.81 ,,,
period1,sc01,t7084, 45.8 ,,,
period1,sc01,t7085, 56.37 ,,,
period1,sc01,t7086, 63.73 ,,,
period1,sc01,t7087, 67.7 ,,,
period1,sc01,t7088, 68.67 ,,,
period1,sc01,t7089, 66.86 ,,,
period1,sc01,t7090, 63.01 ,,,
period1,sc01,t7091, 59.69 ,,,
period1,sc01,t7092, 59.56 ,,,
period1,sc01,t7093, 57.28 ,,,
period1,sc01,t7094, 56.33 ,,,
period1,sc01,t7095, 60.79 ,,,
period1,sc01,t7096, 64.84 ,,,
period1,sc01,t7097, 67.59 ,,,
period1,sc01,t7098, 68.31 ,,,
period1,sc01,t7099, 69.23 ,,,
period1,sc01,t7100, 65.07 ,,,
period1,sc01,t7101, 61.81 ,,,
period1,sc01,t7102, 53.2 ,,,
