,,,Up_SR,Down_SR,Up_TR,Down_TR
period1,sc01,t7187, 100 , 100 ,,
period1,sc01,t7188, 100 , 100 ,,
period1,sc01,t7189, 100 , 100 ,,
period1,sc01,t7190, 100 , 100 ,,
period1,sc01,t7191, 100 , 100 ,,
period1,sc01,t7192, 100 , 100 ,,
period1,sc01,t7193, 100 , 100 ,,
period1,sc01,t7194, 100 , 100 ,,
period1,sc01,t7195, 100 , 100 ,,
period1,sc01,t7196, 100 , 100 ,,
period1,sc01,t7197, 100 , 100 ,,
period1,sc01,t7198, 100 , 100 ,,
period1,sc01,t7199, 100 , 100 ,,
period1,sc01,t7200, 100 , 100 ,,
period1,sc01,t7201, 100 , 100 ,,
period1,sc01,t7202, 100 , 100 ,,
period1,sc01,t7203, 100 , 100 ,,
period1,sc01,t7204, 100 , 100 ,,
period1,sc01,t7205, 100 , 100 ,,
period1,sc01,t7206, 100 , 100 ,,
period1,sc01,t7207, 100 , 100 ,,
period1,sc01,t7208, 100 , 100 ,,
period1,sc01,t7209, 100 , 100 ,,
period1,sc01,t7210, 100 , 100 ,,
period1,sc01,t7211, 100 , 100 ,,
period1,sc01,t7212, 100 , 100 ,,
period1,sc01,t7213, 100 , 100 ,,
period1,sc01,t7214, 100 , 100 ,,
period1,sc01,t7215, 100 , 100 ,,
period1,sc01,t7216, 100 , 100 ,,
period1,sc01,t7217, 100 , 100 ,,
period1,sc01,t7218, 100 , 100 ,,
period1,sc01,t7219, 100 , 100 ,,
period1,sc01,t7220, 100 , 100 ,,
period1,sc01,t7221, 100 , 100 ,,
period1,sc01,t7222, 100 , 100 ,,
period1,sc01,t7223, 100 , 100 ,,
period1,sc01,t7224, 100 , 100 ,,
period1,sc01,t7225, 100 , 100 ,,
period1,sc01,t7226, 100 , 100 ,,
period1,sc01,t7227, 100 , 100 ,,
period1,sc01,t7228, 100 , 100 ,,
period1,sc01,t7229, 100 , 100 ,,
period1,sc01,t7230, 100 , 100 ,,
period1,sc01,t7231, 100 , 100 ,,
period1,sc01,t7232, 100 , 100 ,,
period1,sc01,t7233, 100 , 100 ,,
period1,sc01,t7234, 100 , 100 ,,
period1,sc01,t7235, 100 , 100 ,,
period1,sc01,t7236, 100 , 100 ,,
period1,sc01,t7237, 100 , 100 ,,
period1,sc01,t7238, 100 , 100 ,,
period1,sc01,t7239, 100 , 100 ,,
period1,sc01,t7240, 100 , 100 ,,
period1,sc01,t7241, 100 , 100 ,,
period1,sc01,t7242, 100 , 100 ,,
period1,sc01,t7243, 100 , 100 ,,
period1,sc01,t7244, 100 , 100 ,,
period1,sc01,t7245, 100 , 100 ,,
period1,sc01,t7246, 100 , 100 ,,
period1,sc01,t7247, 100 , 100 ,,
period1,sc01,t7248, 100 , 100 ,,
period1,sc01,t7249, 100 , 100 ,,
period1,sc01,t7250, 100 , 100 ,,
period1,sc01,t7251, 100 , 100 ,,
period1,sc01,t7252, 100 , 100 ,,
period1,sc01,t7253, 100 , 100 ,,
period1,sc01,t7254, 100 , 100 ,,
period1,sc01,t7255, 100 , 100 ,,
period1,sc01,t7256, 100 , 100 ,,
period1,sc01,t7257, 100 , 100 ,,
period1,sc01,t7258, 100 , 100 ,,
period1,sc01,t7259, 100 , 100 ,,
period1,sc01,t7260, 100 , 100 ,,
period1,sc01,t7261, 100 , 100 ,,
period1,sc01,t7262, 100 , 100 ,,
period1,sc01,t7263, 100 , 100 ,,
period1,sc01,t7264, 100 , 100 ,,
period1,sc01,t7265, 100 , 100 ,,
period1,sc01,t7266, 100 , 100 ,,
period1,sc01,t7267, 100 , 100 ,,
period1,sc01,t7268, 100 , 100 ,,
period1,sc01,t7269, 100 , 100 ,,
period1,sc01,t7270, 100 , 100 ,,
period1,sc01,t7271, 100 , 100 ,,
period1,sc01,t7272, 100 , 100 ,,
period1,sc01,t7273, 100 , 100 ,,
period1,sc01,t7274, 100 , 100 ,,
period1,sc01,t7275, 100 , 100 ,,
period1,sc01,t7276, 100 , 100 ,,
period1,sc01,t7277, 100 , 100 ,,
period1,sc01,t7278, 100 , 100 ,,
period1,sc01,t7279, 100 , 100 ,,
period1,sc01,t7280, 100 , 100 ,,
period1,sc01,t7281, 100 , 100 ,,
period1,sc01,t7282, 100 , 100 ,,
period1,sc01,t7283, 100 , 100 ,,
period1,sc01,t7284, 100 , 100 ,,
period1,sc01,t7285, 100 , 100 ,,
period1,sc01,t7286, 100 , 100 ,,
period1,sc01,t7287, 100 , 100 ,,
period1,sc01,t7288, 100 , 100 ,,
period1,sc01,t7289, 100 , 100 ,,
period1,sc01,t7290, 100 , 100 ,,
period1,sc01,t7291, 100 , 100 ,,
period1,sc01,t7292, 100 , 100 ,,
period1,sc01,t7293, 100 , 100 ,,
period1,sc01,t7294, 100 , 100 ,,
period1,sc01,t7295, 100 , 100 ,,
period1,sc01,t7296, 100 , 100 ,,
period1,sc01,t7297, 100 , 100 ,,
period1,sc01,t7298, 100 , 100 ,,
period1,sc01,t7299, 100 , 100 ,,
period1,sc01,t7300, 100 , 100 ,,
period1,sc01,t7301, 100 , 100 ,,
period1,sc01,t7302, 100 , 100 ,,
period1,sc01,t7303, 100 , 100 ,,
period1,sc01,t7304, 100 , 100 ,,
period1,sc01,t7305, 100 , 100 ,,
period1,sc01,t7306, 100 , 100 ,,
period1,sc01,t7307, 100 , 100 ,,
period1,sc01,t7308, 100 , 100 ,,
period1,sc01,t7309, 100 , 100 ,,
period1,sc01,t7310, 100 , 100 ,,
period1,sc01,t7311, 100 , 100 ,,
period1,sc01,t7312, 100 , 100 ,,
period1,sc01,t7313, 100 , 100 ,,
period1,sc01,t7314, 100 , 100 ,,
period1,sc01,t7315, 100 , 100 ,,
period1,sc01,t7316, 100 , 100 ,,
period1,sc01,t7317, 100 , 100 ,,
period1,sc01,t7318, 100 , 100 ,,
period1,sc01,t7319, 100 , 100 ,,
period1,sc01,t7320, 100 , 100 ,,
period1,sc01,t7321, 100 , 100 ,,
period1,sc01,t7322, 100 , 100 ,,
period1,sc01,t7323, 100 , 100 ,,
period1,sc01,t7324, 100 , 100 ,,
period1,sc01,t7325, 100 , 100 ,,
period1,sc01,t7326, 100 , 100 ,,
period1,sc01,t7327, 100 , 100 ,,
period1,sc01,t7328, 100 , 100 ,,
period1,sc01,t7329, 100 , 100 ,,
period1,sc01,t7330, 100 , 100 ,,
period1,sc01,t7331, 100 , 100 ,,
period1,sc01,t7332, 100 , 100 ,,
period1,sc01,t7333, 100 , 100 ,,
period1,sc01,t7334, 100 , 100 ,,
period1,sc01,t7335, 100 , 100 ,,
period1,sc01,t7336, 100 , 100 ,,
period1,sc01,t7337, 100 , 100 ,,
period1,sc01,t7338, 100 , 100 ,,
period1,sc01,t7339, 100 , 100 ,,
period1,sc01,t7340, 100 , 100 ,,
period1,sc01,t7341, 100 , 100 ,,
period1,sc01,t7342, 100 , 100 ,,
period1,sc01,t7343, 100 , 100 ,,
period1,sc01,t7344, 100 , 100 ,,
period1,sc01,t7345, 100 , 100 ,,
period1,sc01,t7346, 100 , 100 ,,
period1,sc01,t7347, 100 , 100 ,,
period1,sc01,t7348, 100 , 100 ,,
period1,sc01,t7349, 100 , 100 ,,
period1,sc01,t7350, 100 , 100 ,,
period1,sc01,t7351, 100 , 100 ,,
period1,sc01,t7352, 100 , 100 ,,
period1,sc01,t7353, 100 , 100 ,,
period1,sc01,t7354, 100 , 100 ,,
period1,sc01,t7355, 100 , 100 ,,
period1,sc01,t7356, 100 , 100 ,,
period1,sc01,t7357, 100 , 100 ,,
period1,sc01,t7358, 100 , 100 ,,
period1,sc01,t7359, 100 , 100 ,,
period1,sc01,t7360, 100 , 100 ,,
period1,sc01,t7361, 100 , 100 ,,
period1,sc01,t7362, 100 , 100 ,,
period1,sc01,t7363, 100 , 100 ,,
period1,sc01,t7364, 100 , 100 ,,
period1,sc01,t7365, 100 , 100 ,,
period1,sc01,t7366, 100 , 100 ,,
period1,sc01,t7367, 100 , 100 ,,
period1,sc01,t7368, 100 , 100 ,,
period1,sc01,t7369, 100 , 100 ,,
period1,sc01,t7370, 100 , 100 ,,
period1,sc01,t7371, 100 , 100 ,,
period1,sc01,t7372, 100 , 100 ,,
period1,sc01,t7373, 100 , 100 ,,
period1,sc01,t7374, 100 , 100 ,,
period1,sc01,t7375, 100 , 100 ,,
period1,sc01,t7376, 100 , 100 ,,
period1,sc01,t7377, 100 , 100 ,,
period1,sc01,t7378, 100 , 100 ,,
period1,sc01,t7379, 100 , 100 ,,
period1,sc01,t7380, 100 , 100 ,,
period1,sc01,t7381, 100 , 100 ,,
period1,sc01,t7382, 100 , 100 ,,
period1,sc01,t7383, 100 , 100 ,,
period1,sc01,t7384, 100 , 100 ,,
period1,sc01,t7385, 100 , 100 ,,
period1,sc01,t7386, 100 , 100 ,,
period1,sc01,t7387, 100 , 100 ,,
period1,sc01,t7388, 100 , 100 ,,
period1,sc01,t7389, 100 , 100 ,,
period1,sc01,t7390, 100 , 100 ,,
period1,sc01,t7391, 100 , 100 ,,
period1,sc01,t7392, 100 , 100 ,,
period1,sc01,t7393, 100 , 100 ,,
period1,sc01,t7394, 100 , 100 ,,
period1,sc01,t7395, 100 , 100 ,,
period1,sc01,t7396, 100 , 100 ,,
period1,sc01,t7397, 100 , 100 ,,
period1,sc01,t7398, 100 , 100 ,,
period1,sc01,t7399, 100 , 100 ,,
period1,sc01,t7400, 100 , 100 ,,
period1,sc01,t7401, 100 , 100 ,,
period1,sc01,t7402, 100 , 100 ,,
period1,sc01,t7403, 100 , 100 ,,
period1,sc01,t7404, 100 , 100 ,,
period1,sc01,t7405, 100 , 100 ,,
period1,sc01,t7406, 100 , 100 ,,
period1,sc01,t7407, 100 , 100 ,,
period1,sc01,t7408, 100 , 100 ,,
period1,sc01,t7409, 100 , 100 ,,
period1,sc01,t7410, 100 , 100 ,,
period1,sc01,t7411, 100 , 100 ,,
period1,sc01,t7412, 100 , 100 ,,
period1,sc01,t7413, 100 , 100 ,,
period1,sc01,t7414, 100 , 100 ,,
period1,sc01,t7415, 100 , 100 ,,
period1,sc01,t7416, 100 , 100 ,,
period1,sc01,t7417, 100 , 100 ,,
period1,sc01,t7418, 100 , 100 ,,
period1,sc01,t7419, 100 , 100 ,,
period1,sc01,t7420, 100 , 100 ,,
period1,sc01,t7421, 100 , 100 ,,
period1,sc01,t7422, 100 , 100 ,,
period1,sc01,t7423, 100 , 100 ,,
period1,sc01,t7424, 100 , 100 ,,
period1,sc01,t7425, 100 , 100 ,,
period1,sc01,t7426, 100 , 100 ,,
period1,sc01,t7427, 100 , 100 ,,
period1,sc01,t7428, 100 , 100 ,,
period1,sc01,t7429, 100 , 100 ,,
period1,sc01,t7430, 100 , 100 ,,
period1,sc01,t7431, 100 , 100 ,,
period1,sc01,t7432, 100 , 100 ,,
period1,sc01,t7433, 100 , 100 ,,
period1,sc01,t7434, 100 , 100 ,,
period1,sc01,t7435, 100 , 100 ,,
period1,sc01,t7436, 100 , 100 ,,
period1,sc01,t7437, 100 , 100 ,,
period1,sc01,t7438, 100 , 100 ,,
period1,sc01,t7439, 100 , 100 ,,
period1,sc01,t7440, 100 , 100 ,,
period1,sc01,t7441, 100 , 100 ,,
period1,sc01,t7442, 100 , 100 ,,
period1,sc01,t7443, 100 , 100 ,,
period1,sc01,t7444, 100 , 100 ,,
period1,sc01,t7445, 100 , 100 ,,
period1,sc01,t7446, 100 , 100 ,,
period1,sc01,t7447, 100 , 100 ,,
period1,sc01,t7448, 100 , 100 ,,
period1,sc01,t7449, 100 , 100 ,,
period1,sc01,t7450, 100 , 100 ,,
period1,sc01,t7451, 100 , 100 ,,
period1,sc01,t7452, 100 , 100 ,,
period1,sc01,t7453, 100 , 100 ,,
period1,sc01,t7454, 100 , 100 ,,
period1,sc01,t7455, 100 , 100 ,,
period1,sc01,t7456, 100 , 100 ,,
period1,sc01,t7457, 100 , 100 ,,
period1,sc01,t7458, 100 , 100 ,,
period1,sc01,t7459, 100 , 100 ,,
period1,sc01,t7460, 100 , 100 ,,
period1,sc01,t7461, 100 , 100 ,,
period1,sc01,t7462, 100 , 100 ,,
period1,sc01,t7463, 100 , 100 ,,
period1,sc01,t7464, 100 , 100 ,,
period1,sc01,t7465, 100 , 100 ,,
period1,sc01,t7466, 100 , 100 ,,
period1,sc01,t7467, 100 , 100 ,,
period1,sc01,t7468, 100 , 100 ,,
period1,sc01,t7469, 100 , 100 ,,
period1,sc01,t7470, 100 , 100 ,,
period1,sc01,t7471, 100 , 100 ,,
period1,sc01,t7472, 100 , 100 ,,
period1,sc01,t7473, 100 , 100 ,,
period1,sc01,t7474, 100 , 100 ,,
period1,sc01,t7475, 100 , 100 ,,
period1,sc01,t7476, 100 , 100 ,,
period1,sc01,t7477, 100 , 100 ,,
period1,sc01,t7478, 100 , 100 ,,
period1,sc01,t7479, 100 , 100 ,,
period1,sc01,t7480, 100 , 100 ,,
period1,sc01,t7481, 100 , 100 ,,
period1,sc01,t7482, 100 , 100 ,,
period1,sc01,t7483, 100 , 100 ,,
period1,sc01,t7484, 100 , 100 ,,
period1,sc01,t7485, 100 , 100 ,,
period1,sc01,t7486, 100 , 100 ,,
period1,sc01,t7487, 100 , 100 ,,
period1,sc01,t7488, 100 , 100 ,,
period1,sc01,t7489, 100 , 100 ,,
period1,sc01,t7490, 100 , 100 ,,
period1,sc01,t7491, 100 , 100 ,,
period1,sc01,t7492, 100 , 100 ,,
period1,sc01,t7493, 100 , 100 ,,
period1,sc01,t7494, 100 , 100 ,,
period1,sc01,t7495, 100 , 100 ,,
period1,sc01,t7496, 100 , 100 ,,
period1,sc01,t7497, 100 , 100 ,,
period1,sc01,t7498, 100 , 100 ,,
period1,sc01,t7499, 100 , 100 ,,
period1,sc01,t7500, 100 , 100 ,,
period1,sc01,t7501, 100 , 100 ,,
period1,sc01,t7502, 100 , 100 ,,
period1,sc01,t7503, 100 , 100 ,,
period1,sc01,t7504, 100 , 100 ,,
period1,sc01,t7505, 100 , 100 ,,
period1,sc01,t7506, 100 , 100 ,,
period1,sc01,t7507, 100 , 100 ,,
period1,sc01,t7508, 100 , 100 ,,
period1,sc01,t7509, 100 , 100 ,,
period1,sc01,t7510, 100 , 100 ,,
period1,sc01,t7511, 100 , 100 ,,
period1,sc01,t7512, 100 , 100 ,,
period1,sc01,t7513, 100 , 100 ,,
period1,sc01,t7514, 100 , 100 ,,
period1,sc01,t7515, 100 , 100 ,,
period1,sc01,t7516, 100 , 100 ,,
period1,sc01,t7517, 100 , 100 ,,
period1,sc01,t7518, 100 , 100 ,,
period1,sc01,t7519, 100 , 100 ,,
period1,sc01,t7520, 100 , 100 ,,
period1,sc01,t7521, 100 , 100 ,,
period1,sc01,t7522, 100 , 100 ,,
period1,sc01,t7523, 100 , 100 ,,
period1,sc01,t7524, 100 , 100 ,,
period1,sc01,t7525, 100 , 100 ,,
period1,sc01,t7526, 100 , 100 ,,
period1,sc01,t7527, 100 , 100 ,,
period1,sc01,t7528, 100 , 100 ,,
period1,sc01,t7529, 100 , 100 ,,
period1,sc01,t7530, 100 , 100 ,,
period1,sc01,t7531, 100 , 100 ,,
period1,sc01,t7532, 100 , 100 ,,
period1,sc01,t7533, 100 , 100 ,,
period1,sc01,t7534, 100 , 100 ,,
period1,sc01,t7535, 100 , 100 ,,
period1,sc01,t7536, 100 , 100 ,,
period1,sc01,t7537, 100 , 100 ,,
period1,sc01,t7538, 100 , 100 ,,
period1,sc01,t7539, 100 , 100 ,,
period1,sc01,t7540, 100 , 100 ,,
period1,sc01,t7541, 100 , 100 ,,
period1,sc01,t7542, 100 , 100 ,,
period1,sc01,t7543, 100 , 100 ,,
period1,sc01,t7544, 100 , 100 ,,
period1,sc01,t7545, 100 , 100 ,,
period1,sc01,t7546, 100 , 100 ,,
period1,sc01,t7547, 100 , 100 ,,
period1,sc01,t7548, 100 , 100 ,,
period1,sc01,t7549, 100 , 100 ,,
period1,sc01,t7550, 100 , 100 ,,
period1,sc01,t7551, 100 , 100 ,,
period1,sc01,t7552, 100 , 100 ,,
period1,sc01,t7553, 100 , 100 ,,
period1,sc01,t7554, 100 , 100 ,,
period1,sc01,t7555, 100 , 100 ,,
period1,sc01,t7556, 100 , 100 ,,
period1,sc01,t7557, 100 , 100 ,,
period1,sc01,t7558, 100 , 100 ,,
period1,sc01,t7559, 100 , 100 ,,
period1,sc01,t7560, 100 , 100 ,,
period1,sc01,t7561, 100 , 100 ,,
period1,sc01,t7562, 100 , 100 ,,
period1,sc01,t7563, 100 , 100 ,,
period1,sc01,t7564, 100 , 100 ,,
period1,sc01,t7565, 100 , 100 ,,
period1,sc01,t7566, 100 , 100 ,,
period1,sc01,t7567, 100 , 100 ,,
period1,sc01,t7568, 100 , 100 ,,
period1,sc01,t7569, 100 , 100 ,,
period1,sc01,t7570, 100 , 100 ,,
period1,sc01,t7571, 100 , 100 ,,
period1,sc01,t7572, 100 , 100 ,,
period1,sc01,t7573, 100 , 100 ,,
period1,sc01,t7574, 100 , 100 ,,
period1,sc01,t7575, 100 , 100 ,,
period1,sc01,t7576, 100 , 100 ,,
period1,sc01,t7577, 100 , 100 ,,
period1,sc01,t7578, 100 , 100 ,,
period1,sc01,t7579, 100 , 100 ,,
period1,sc01,t7580, 100 , 100 ,,
period1,sc01,t7581, 100 , 100 ,,
period1,sc01,t7582, 100 , 100 ,,
period1,sc01,t7583, 100 , 100 ,,
period1,sc01,t7584, 100 , 100 ,,
period1,sc01,t7585, 100 , 100 ,,
period1,sc01,t7586, 100 , 100 ,,
period1,sc01,t7587, 100 , 100 ,,
period1,sc01,t7588, 100 , 100 ,,
period1,sc01,t7589, 100 , 100 ,,
period1,sc01,t7590, 100 , 100 ,,
period1,sc01,t7591, 100 , 100 ,,
period1,sc01,t7592, 100 , 100 ,,
period1,sc01,t7593, 100 , 100 ,,
period1,sc01,t7594, 100 , 100 ,,
period1,sc01,t7595, 100 , 100 ,,
period1,sc01,t7596, 100 , 100 ,,
period1,sc01,t7597, 100 , 100 ,,
period1,sc01,t7598, 100 , 100 ,,
period1,sc01,t7599, 100 , 100 ,,
period1,sc01,t7600, 100 , 100 ,,
period1,sc01,t7601, 100 , 100 ,,
period1,sc01,t7602, 100 , 100 ,,
period1,sc01,t7603, 100 , 100 ,,
period1,sc01,t7604, 100 , 100 ,,
period1,sc01,t7605, 100 , 100 ,,
period1,sc01,t7606, 100 , 100 ,,
period1,sc01,t7607, 100 , 100 ,,
period1,sc01,t7608, 100 , 100 ,,
period1,sc01,t7609, 100 , 100 ,,
period1,sc01,t7610, 100 , 100 ,,
period1,sc01,t7611, 100 , 100 ,,
period1,sc01,t7612, 100 , 100 ,,
period1,sc01,t7613, 100 , 100 ,,
period1,sc01,t7614, 100 , 100 ,,
period1,sc01,t7615, 100 , 100 ,,
period1,sc01,t7616, 100 , 100 ,,
period1,sc01,t7617, 100 , 100 ,,
period1,sc01,t7618, 100 , 100 ,,
period1,sc01,t7619, 100 , 100 ,,
period1,sc01,t7620, 100 , 100 ,,
period1,sc01,t7621, 100 , 100 ,,
period1,sc01,t7622, 100 , 100 ,,
period1,sc01,t7623, 100 , 100 ,,
period1,sc01,t7624, 100 , 100 ,,
period1,sc01,t7625, 100 , 100 ,,
period1,sc01,t7626, 100 , 100 ,,
period1,sc01,t7627, 100 , 100 ,,
period1,sc01,t7628, 100 , 100 ,,
period1,sc01,t7629, 100 , 100 ,,
period1,sc01,t7630, 100 , 100 ,,
period1,sc01,t7631, 100 , 100 ,,
period1,sc01,t7632, 100 , 100 ,,
period1,sc01,t7633, 100 , 100 ,,
period1,sc01,t7634, 100 , 100 ,,
period1,sc01,t7635, 100 , 100 ,,
period1,sc01,t7636, 100 , 100 ,,
period1,sc01,t7637, 100 , 100 ,,
period1,sc01,t7638, 100 , 100 ,,
period1,sc01,t7639, 100 , 100 ,,
period1,sc01,t7640, 100 , 100 ,,
period1,sc01,t7641, 100 , 100 ,,
period1,sc01,t7642, 100 , 100 ,,
period1,sc01,t7643, 100 , 100 ,,
period1,sc01,t7644, 100 , 100 ,,
period1,sc01,t7645, 100 , 100 ,,
period1,sc01,t7646, 100 , 100 ,,
period1,sc01,t7647, 100 , 100 ,,
period1,sc01,t7648, 100 , 100 ,,
period1,sc01,t7649, 100 , 100 ,,
period1,sc01,t7650, 100 , 100 ,,
period1,sc01,t7651, 100 , 100 ,,
period1,sc01,t7652, 100 , 100 ,,
period1,sc01,t7653, 100 , 100 ,,
period1,sc01,t7654, 100 , 100 ,,
period1,sc01,t7655, 100 , 100 ,,
period1,sc01,t7656, 100 , 100 ,,
period1,sc01,t7657, 100 , 100 ,,
period1,sc01,t7658, 100 , 100 ,,
period1,sc01,t7659, 100 , 100 ,,
period1,sc01,t7660, 100 , 100 ,,
period1,sc01,t7661, 100 , 100 ,,
period1,sc01,t7662, 100 , 100 ,,
period1,sc01,t7663, 100 , 100 ,,
period1,sc01,t7664, 100 , 100 ,,
period1,sc01,t7665, 100 , 100 ,,
period1,sc01,t7666, 100 , 100 ,,
period1,sc01,t7667, 100 , 100 ,,
period1,sc01,t7668, 100 , 100 ,,
period1,sc01,t7669, 100 , 100 ,,
period1,sc01,t7670, 100 , 100 ,,
period1,sc01,t7671, 100 , 100 ,,
period1,sc01,t7672, 100 , 100 ,,
period1,sc01,t7673, 100 , 100 ,,
period1,sc01,t7674, 100 , 100 ,,
period1,sc01,t7675, 100 , 100 ,,
period1,sc01,t7676, 100 , 100 ,,
period1,sc01,t7677, 100 , 100 ,,
period1,sc01,t7678, 100 , 100 ,,
period1,sc01,t7679, 100 , 100 ,,
period1,sc01,t7680, 100 , 100 ,,
period1,sc01,t7681, 100 , 100 ,,
period1,sc01,t7682, 100 , 100 ,,
period1,sc01,t7683, 100 , 100 ,,
period1,sc01,t7684, 100 , 100 ,,
period1,sc01,t7685, 100 , 100 ,,
period1,sc01,t7686, 100 , 100 ,,
period1,sc01,t7687, 100 , 100 ,,
period1,sc01,t7688, 100 , 100 ,,
period1,sc01,t7689, 100 , 100 ,,
period1,sc01,t7690, 100 , 100 ,,
period1,sc01,t7691, 100 , 100 ,,
period1,sc01,t7692, 100 , 100 ,,
period1,sc01,t7693, 100 , 100 ,,
period1,sc01,t7694, 100 , 100 ,,
period1,sc01,t7695, 100 , 100 ,,
period1,sc01,t7696, 100 , 100 ,,
period1,sc01,t7697, 100 , 100 ,,
period1,sc01,t7698, 100 , 100 ,,
period1,sc01,t7699, 100 , 100 ,,
period1,sc01,t7700, 100 , 100 ,,
period1,sc01,t7701, 100 , 100 ,,
period1,sc01,t7702, 100 , 100 ,,
period1,sc01,t7703, 100 , 100 ,,
period1,sc01,t7704, 100 , 100 ,,
period1,sc01,t7705, 100 , 100 ,,
period1,sc01,t7706, 100 , 100 ,,
period1,sc01,t7707, 100 , 100 ,,
period1,sc01,t7708, 100 , 100 ,,
period1,sc01,t7709, 100 , 100 ,,
period1,sc01,t7710, 100 , 100 ,,
period1,sc01,t7711, 100 , 100 ,,
period1,sc01,t7712, 100 , 100 ,,
period1,sc01,t7713, 100 , 100 ,,
period1,sc01,t7714, 100 , 100 ,,
period1,sc01,t7715, 100 , 100 ,,
period1,sc01,t7716, 100 , 100 ,,
period1,sc01,t7717, 100 , 100 ,,
period1,sc01,t7718, 100 , 100 ,,
period1,sc01,t7719, 100 , 100 ,,
period1,sc01,t7720, 100 , 100 ,,
period1,sc01,t7721, 100 , 100 ,,
period1,sc01,t7722, 100 , 100 ,,
period1,sc01,t7723, 100 , 100 ,,
period1,sc01,t7724, 100 , 100 ,,
period1,sc01,t7725, 100 , 100 ,,
period1,sc01,t7726, 100 , 100 ,,
period1,sc01,t7727, 100 , 100 ,,
period1,sc01,t7728, 100 , 100 ,,
period1,sc01,t7729, 100 , 100 ,,
period1,sc01,t7730, 100 , 100 ,,
period1,sc01,t7731, 100 , 100 ,,
period1,sc01,t7732, 100 , 100 ,,
period1,sc01,t7733, 100 , 100 ,,
period1,sc01,t7734, 100 , 100 ,,
period1,sc01,t7735, 100 , 100 ,,
period1,sc01,t7736, 100 , 100 ,,
period1,sc01,t7737, 100 , 100 ,,
period1,sc01,t7738, 100 , 100 ,,
period1,sc01,t7739, 100 , 100 ,,
period1,sc01,t7740, 100 , 100 ,,
period1,sc01,t7741, 100 , 100 ,,
period1,sc01,t7742, 100 , 100 ,,
period1,sc01,t7743, 100 , 100 ,,
period1,sc01,t7744, 100 , 100 ,,
period1,sc01,t7745, 100 , 100 ,,
period1,sc01,t7746, 100 , 100 ,,
period1,sc01,t7747, 100 , 100 ,,
period1,sc01,t7748, 100 , 100 ,,
period1,sc01,t7749, 100 , 100 ,,
period1,sc01,t7750, 100 , 100 ,,
period1,sc01,t7751, 100 , 100 ,,
period1,sc01,t7752, 100 , 100 ,,
period1,sc01,t7753, 100 , 100 ,,
period1,sc01,t7754, 100 , 100 ,,
period1,sc01,t7755, 100 , 100 ,,
period1,sc01,t7756, 100 , 100 ,,
period1,sc01,t7757, 100 , 100 ,,
period1,sc01,t7758, 100 , 100 ,,
period1,sc01,t7759, 100 , 100 ,,
period1,sc01,t7760, 100 , 100 ,,
period1,sc01,t7761, 100 , 100 ,,
period1,sc01,t7762, 100 , 100 ,,
period1,sc01,t7763, 100 , 100 ,,
period1,sc01,t7764, 100 , 100 ,,
period1,sc01,t7765, 100 , 100 ,,
period1,sc01,t7766, 100 , 100 ,,
period1,sc01,t7767, 100 , 100 ,,
period1,sc01,t7768, 100 , 100 ,,
period1,sc01,t7769, 100 , 100 ,,
period1,sc01,t7770, 100 , 100 ,,
period1,sc01,t7771, 100 , 100 ,,
period1,sc01,t7772, 100 , 100 ,,
period1,sc01,t7773, 100 , 100 ,,
period1,sc01,t7774, 100 , 100 ,,
period1,sc01,t7775, 100 , 100 ,,
period1,sc01,t7776, 100 , 100 ,,
period1,sc01,t7777, 100 , 100 ,,
period1,sc01,t7778, 100 , 100 ,,
period1,sc01,t7779, 100 , 100 ,,
period1,sc01,t7780, 100 , 100 ,,
period1,sc01,t7781, 100 , 100 ,,
period1,sc01,t7782, 100 , 100 ,,
period1,sc01,t7783, 100 , 100 ,,
period1,sc01,t7784, 100 , 100 ,,
period1,sc01,t7785, 100 , 100 ,,
period1,sc01,t7786, 100 , 100 ,,
period1,sc01,t7787, 100 , 100 ,,
period1,sc01,t7788, 100 , 100 ,,
period1,sc01,t7789, 100 , 100 ,,
period1,sc01,t7790, 100 , 100 ,,
period1,sc01,t7791, 100 , 100 ,,
period1,sc01,t7792, 100 , 100 ,,
period1,sc01,t7793, 100 , 100 ,,
period1,sc01,t7794, 100 , 100 ,,
period1,sc01,t7795, 100 , 100 ,,
period1,sc01,t7796, 100 , 100 ,,
period1,sc01,t7797, 100 , 100 ,,
period1,sc01,t7798, 100 , 100 ,,
period1,sc01,t7799, 100 , 100 ,,
period1,sc01,t7800, 100 , 100 ,,
period1,sc01,t7801, 100 , 100 ,,
period1,sc01,t7802, 100 , 100 ,,
period1,sc01,t7803, 100 , 100 ,,
period1,sc01,t7804, 100 , 100 ,,
period1,sc01,t7805, 100 , 100 ,,
period1,sc01,t7806, 100 , 100 ,,
period1,sc01,t7807, 100 , 100 ,,
period1,sc01,t7808, 100 , 100 ,,
period1,sc01,t7809, 100 , 100 ,,
period1,sc01,t7810, 100 , 100 ,,
period1,sc01,t7811, 100 , 100 ,,
period1,sc01,t7812, 100 , 100 ,,
period1,sc01,t7813, 100 , 100 ,,
period1,sc01,t7814, 100 , 100 ,,
period1,sc01,t7815, 100 , 100 ,,
period1,sc01,t7816, 100 , 100 ,,
period1,sc01,t7817, 100 , 100 ,,
period1,sc01,t7818, 100 , 100 ,,
period1,sc01,t7819, 100 , 100 ,,
period1,sc01,t7820, 100 , 100 ,,
period1,sc01,t7821, 100 , 100 ,,
